Date,Time,Open,High,Low,Close,Volume,Turnover,OpenInterest
9/1/09,0:00:00,9492.32,9557.95,9292.08,9310.6,267680468,0,0
9/2/09,0:00:00,9306.21,9330.93,9262.3,9280.67,175204886,0,0
9/3/09,0:00:00,9282.03,9350.27,9252.93,9344.61,168746474,0,0
9/4/09,0:00:00,9345.36,9445.72,9321.63,9441.27,152399156,0,0
9/8/09,0:00:00,9440.13,9511.02,9439.98,9497.34,202374619,0,0
9/9/09,0:00:00,9496.59,9577.22,9476.18,9547.22,190820966,0,0
9/10/09,0:00:00,9546.54,9633,9508.22,9627.48,234133942,0,0
9/11/09,0:00:00,9625.44,9649.85,9571.56,9605.41,196756275,0,0
9/14/09,0:00:00,9598.08,9631.11,9535.96,9626.8,196482346,0,0
9/15/09,0:00:00,9610.55,9713.71,9580.93,9683.41,224029306,0,0
9/16/09,0:00:00,9683.71,9799.72,9679.18,9791.71,241273669,0,0
9/17/09,0:00:00,9789.82,9853.98,9749.46,9783.92,225474901,0,0
9/18/09,0:00:00,9784.75,9847.71,9784.68,9820.2,424931440,0,0
9/21/09,0:00:00,9818.61,9818.69,9725.88,9778.86,172832256,0,0
9/22/09,0:00:00,9779.61,9843.4,9771.91,9829.87,194622198,0,0
9/23/09,0:00:00,9830.63,9917.99,9740.84,9748.55,233326590,0,0
9/24/09,0:00:00,9749.99,9805.39,9666.03,9707.44,201893636,0,0
9/25/09,0:00:00,9706.68,9735.93,9641.01,9665.19,189352139,0,0
9/28/09,0:00:00,9663.23,9823.67,9663.23,9789.36,163782188,0,0
9/29/09,0:00:00,9789.74,9834.48,9739.11,9742.2,153992774,0,0
9/30/09,0:00:00,9741.83,9776.82,9608.66,9712.28,268394456,0,0
10/1/09,0:00:00,9711.6,9711.67,9500.37,9509.28,266994498,0,0
10/2/09,0:00:00,9507.62,9524.78,9430.08,9487.67,219746055,0,0
10/5/09,0:00:00,9488.73,9625.06,9481.09,9599.75,173849793,0,0
10/6/09,0:00:00,9601.26,9774.32,9601.26,9731.25,206022731,0,0
10/7/09,0:00:00,9725.69,9740.32,9675.62,9725.58,167646637,0,0
10/8/09,0:00:00,9728.22,9836.67,9728.07,9786.87,209583072,0,0
10/9/09,0:00:00,9786.04,9865.01,9764.88,9864.94,161119768,0,0
10/12/09,0:00:00,9865.24,9931.82,9849.37,9885.8,158847345,0,0
10/13/09,0:00:00,9883.98,9895.09,9815.06,9871.06,211506556,0,0
10/14/09,0:00:00,9873.55,10027.73,9873.48,10015.86,284807040,0,0
10/15/09,0:00:00,10014.88,10062.94,9977.47,10062.94,252476764,0,0
10/16/09,0:00:00,10061.36,10061.66,9939.91,9995.91,307773340,0,0
10/19/09,0:00:00,9996.67,10117.96,9995.15,10092.19,186243476,0,0
10/20/09,0:00:00,10092.42,10098.39,9992.81,10041.48,214501881,0,0
10/21/09,0:00:00,10038.84,10119.47,9943.76,9949.36,251047178,0,0
10/22/09,0:00:00,9946.18,10105.19,9916.78,10081.31,231904880,0,0
10/23/09,0:00:00,10099.9,10109.57,9932.5,9972.18,305672770,0,0
10/26/09,0:00:00,9972.33,10072.32,9850.43,9867.96,270049680,0,0
10/27/09,0:00:00,9867.96,9945.8,9837.96,9882.17,237055730,0,0
10/28/09,0:00:00,9881.19,9902.42,9758.08,9762.69,257367774,0,0
10/29/09,0:00:00,9762.91,9969.91,9759.13,9962.58,248949710,0,0
10/30/09,0:00:00,9961.52,9962.13,9684.54,9712.73,327980170,0,0
11/2/09,0:00:00,9712.13,9857.15,9678.95,9789.44,242227851,0,0
11/3/09,0:00:00,9787.47,9787.47,9703.89,9771.91,230332590,0,0
11/4/09,0:00:00,9767.3,9928.04,9767.14,9802.14,221683219,0,0
11/5/09,0:00:00,9807.8,10013.07,9807.8,10005.96,210992876,0,0
11/6/09,0:00:00,10001.35,10044.5,9936.81,10023.42,180984309,0,0
11/9/09,0:00:00,10020.62,10228.23,10020.62,10226.94,227083187,0,0
11/10/09,0:00:00,10223.01,10260.8,10197.69,10246.97,193948128,0,0
11/11/09,0:00:00,10247.42,10341.97,10246.14,10291.26,166801280,0,0
11/12/09,0:00:00,10289.82,10321.64,10171.24,10197.47,183711722,0,0
11/13/09,0:00:00,10197.85,10305.69,10192.03,10270.47,167022933,0,0
11/16/09,0:00:00,10267.53,10434.24,10267.45,10406.96,202557242,0,0
11/17/09,0:00:00,10404.77,10438.17,10361.99,10437.42,158210744,0,0
11/18/09,0:00:00,10426.27,10432.66,10360.1,10426.31,166308713,0,0
11/19/09,0:00:00,10425.33,10425.33,10256.11,10332.44,196096747,0,0
11/20/09,0:00:00,10327.91,10342.72,10271.68,10318.16,230416793,0,0
11/23/09,0:00:00,10320.13,10495.61,10320.05,10450.95,182314469,0,0
11/24/09,0:00:00,10451.25,10453.97,10359.58,10433.71,163431147,0,0
11/25/09,0:00:00,10432.96,10481.48,10420.94,10464.4,129996614,0,0
11/27/09,0:00:00,10452.23,10452.23,10231.25,10309.92,130293645,0,0
11/30/09,0:00:00,10309.77,10364.34,10263.29,10344.84,222773551,0,0
12/1/09,0:00:00,10343.82,10501.28,10343.44,10471.58,189701944,0,0
12/2/09,0:00:00,10470.44,10513.52,10421.47,10452.68,159451196,0,0
12/3/09,0:00:00,10455.63,10507.63,10350.05,10366.15,243956325,0,0
12/4/09,0:00:00,10368.57,10516.7,10313.78,10388.9,448977820,0,0
12/7/09,0:00:00,10386.86,10443.16,10360.18,10390.11,195946262,0,0
12/8/09,0:00:00,10385.42,10385.65,10249.84,10285.97,221723374,0,0
12/9/09,0:00:00,10282.85,10342.27,10235.63,10337.05,188594783,0,0
12/10/09,0:00:00,10336,10444.6,10335.77,10405.83,195472759,0,0
12/11/09,0:00:00,10403.41,10484.05,10400.08,10471.5,179866325,0,0
12/14/09,0:00:00,10514.66,10514.66,10471.28,10501.05,154350741,0,0
12/15/09,0:00:00,10499.31,10499.31,10426.69,10452,187558212,0,0
12/16/09,0:00:00,10449.81,10509.97,10427.59,10441.12,208280850,0,0
12/17/09,0:00:00,10394.64,10441.12,10307.96,10308.26,197545556,0,0
12/18/09,0:00:00,10349.15,10372.35,10263.9,10328.89,479970330,0,0
12/21/09,0:00:00,10411.19,10458.05,10329.8,10414.14,164435523,0,0
12/22/09,0:00:00,10414.14,10479.66,10414.14,10464.93,135075193,0,0
12/23/09,0:00:00,10464.32,10491.38,10437.87,10466.44,112455354,0,0
12/24/09,0:00:00,10466.44,10521.99,10462.36,10520.1,52674227,0,0
12/28/09,0:00:00,10520.1,10551.54,10506.34,10547.08,102007456,0,0
12/29/09,0:00:00,10547.08,10580.1,10544.43,10545.57,92881764,0,0
12/30/09,0:00:00,10541.18,10550.63,10506.04,10548.51,110160283,0,0
12/31/09,0:00:00,10547.08,10555.01,10423.21,10428.05,137941788,0,0
1/4/10,0:00:00,10428.05,10603.91,10428.05,10583.88,179781702,0,0
1/5/10,0:00:00,10583.88,10583.88,10522.74,10572.02,188542224,0,0
1/6/10,0:00:00,10564.72,10594.31,10546.62,10573.68,186042927,0,0
1/7/10,0:00:00,10573.68,10612.22,10505.44,10606.86,217391185,0,0
1/8/10,0:00:00,10606.86,10619.4,10559.09,10618.19,172174178,0,0
1/11/10,0:00:00,10620.31,10676.16,10593.86,10663.99,182045111,0,0
1/12/10,0:00:00,10653.11,10653.11,10570.13,10627.26,219299782,0,0
1/13/10,0:00:00,10631.04,10709.11,10614.94,10680.77,202846260,0,0
1/14/10,0:00:00,10669.51,10723.62,10667.24,10710.55,113796048,0,0
1/15/10,0:00:00,10710.55,10710.55,10562.34,10609.65,362845555,0,0
1/19/10,0:00:00,10607.76,10729.82,10592.42,10725.43,192151977,0,0
1/20/10,0:00:00,10718.71,10718.71,10517.3,10603.15,203272322,0,0
1/21/10,0:00:00,10596.88,10612.6,10376.96,10389.58,304288874,0,0
1/22/10,0:00:00,10389.58,10389.58,10158.47,10172.98,323619374,0,0
1/25/10,0:00:00,10224.3,10256.72,10172,10196.86,215331500,0,0
1/26/10,0:00:00,10195.35,10284.91,10155.83,10194.29,217297012,0,0
1/27/10,0:00:00,10192.78,10254.6,10104.81,10236.16,262171774,0,0
1/28/10,0:00:00,10236.92,10258.46,10055.46,10120.46,240051036,0,0
1/29/10,0:00:00,10122.04,10239.03,10044.66,10067.33,316897446,0,0
2/1/10,0:00:00,10068.99,10190.59,10068.99,10185.53,198428938,0,0
2/2/10,0:00:00,10186.13,10314.68,10173.74,10296.85,237139904,0,0
2/3/10,0:00:00,10281.73,10307.2,10231.93,10270.55,196398568,0,0
2/4/10,0:00:00,10271,10271,9998.71,10002.18,304246435,0,0
2/5/10,0:00:00,10008.08,10030.22,9835.31,10012.23,308320075,0,0
2/8/10,0:00:00,9995.61,10028.48,9904.31,9908.39,216271160,0,0
2/9/10,0:00:00,9913.08,10138.22,9913.08,10058.64,236211628,0,0
2/10/10,0:00:00,10055.46,10085.54,9963.11,10038.38,178601047,0,0
2/11/10,0:00:00,10035.21,10161.34,9977.24,10144.19,194473567,0,0
2/12/10,0:00:00,10132.78,10132.78,9984.12,10099.14,296514677,0,0
2/16/10,0:00:00,10100.81,10279.47,10100.81,10268.81,234898146,0,0
2/17/10,0:00:00,10261.56,10319.75,10261.56,10309.24,193265969,0,0
2/18/10,0:00:00,10309.62,10406.51,10294.58,10392.9,185269723,0,0
2/19/10,0:00:00,10385.2,10438.4,10339.32,10402.35,241749645,0,0
2/22/10,0:00:00,10405.45,10433.49,10369.1,10383.38,158442402,0,0
2/23/10,0:00:00,10374.54,10410.97,10267.98,10282.41,190737314,0,0
2/24/10,0:00:00,10284,10393.13,10284,10374.16,181445660,0,0
2/25/10,0:00:00,10360.41,10360.41,10185.98,10321.03,242552692,0,0
2/26/10,0:00:00,10321.41,10353,10272.51,10325.26,282115901,0,0
3/1/10,0:00:00,10326,10413.69,10326,10403.79,173754869,0,0
3/2/10,0:00:00,10416.86,10455.78,10389.5,10405.98,217178159,0,0
3/3/10,0:00:00,10413.76,10469.46,10376.88,10396.76,183286008,0,0
3/4/10,0:00:00,10400.16,10452.23,10391.54,10444.14,165735700,0,0
3/5/10,0:00:00,10445.73,10571.94,10445.73,10566.2,184219911,0,0
3/8/10,0:00:00,10568.09,10587.36,10542.47,10552.52,171783197,0,0
3/9/10,0:00:00,10549.12,10612.37,10539.37,10564.38,219857400,0,0
3/10/10,0:00:00,10559.98,10601.79,10526.52,10567.33,186565748,0,0
3/11/10,0:00:00,10560.45,10611.84,10507.55,10611.84,149994299,0,0
3/12/10,0:00:00,10611.84,10644.8,10595.29,10624.69,166141983,0,0
3/15/10,0:00:00,10614.72,10644.12,10570.73,10642.15,160571460,0,0
3/16/10,0:00:00,10643.21,10693.77,10622.05,10685.98,227418248,0,0
3/17/10,0:00:00,10686.36,10767.83,10686.36,10733.67,194188842,0,0
3/18/10,0:00:00,10733.44,10784,10728.23,10779.17,153283815,0,0
3/19/10,0:00:00,10779.85,10819.37,10694.67,10737.98,4341882,0,0
3/22/10,0:00:00,10741,10809.85,10695.13,10785.89,157199000,0,0
3/23/10,0:00:00,10787.18,10893.89,10784.76,10888.83,189141689,0,0
3/24/10,0:00:00,10887.62,10887.62,10825.72,10836.15,195566515,0,0
3/25/10,0:00:00,10837.51,10955.48,10834.34,10841.21,200329986,0,0
3/26/10,0:00:00,10841.29,10909.23,10816.43,10850.36,175488230,0,0
3/29/10,0:00:00,10849.23,10916.49,10849.23,10895.86,136708813,0,0
3/30/10,0:00:00,10895.02,10940.14,10866.83,10907.42,148806366,0,0
3/31/10,0:00:00,10907.34,10907.34,10822,10856.63,197062489,0,0
4/1/10,0:00:00,10857.31,10956.31,10857.31,10927.07,159511712,0,0
4/5/10,0:00:00,10927.45,10987.98,10924.12,10973.55,139480052,0,0
4/6/10,0:00:00,10972.49,10987.07,10928.2,10969.99,159958407,0,0
4/7/10,0:00:00,10961.04,10962.29,10845.6,10897.52,186966822,0,0
4/8/10,0:00:00,10896.16,10949.29,10844.39,10927.07,158932477,0,0
4/9/10,0:00:00,10928.13,11000.83,10928.13,10997.35,150663625,0,0
4/12/10,0:00:00,10996.82,11029.77,10992.21,11005.97,153962511,0,0
4/13/10,0:00:00,11006.72,11038.24,10948.08,11019.42,183946056,0,0
4/14/10,0:00:00,11020.7,11125.07,11020.7,11123.11,223918338,0,0
4/15/10,0:00:00,11122.96,11154.55,11096.43,11144.57,203712750,0,0
4/16/10,0:00:00,11143.66,11153.79,10973.92,11018.66,373922048,0,0
4/19/10,0:00:00,11018.36,11095.22,10978.16,11092.05,214659591,0,0
4/20/10,0:00:00,11093.11,11146.01,11081.84,11117.06,175169668,0,0
4/21/10,0:00:00,11116.99,11153.41,11071.64,11124.92,188883365,0,0
4/22/10,0:00:00,11119.78,11149.71,11016.7,11134.29,214697798,0,0
4/23/10,0:00:00,11132.18,11205.64,11105.73,11204.28,207380329,0,0
4/26/10,0:00:00,11205.41,11257.93,11188.03,11205.03,191924045,0,0
4/27/10,0:00:00,11203.67,11218.79,10974,10991.99,263395987,0,0
4/28/10,0:00:00,10988.87,11078.37,10965.69,11045.27,236760411,0,0
4/29/10,0:00:00,11046.55,11197.17,11043.68,11167.32,194312160,0,0
4/30/10,0:00:00,11167.77,11197.93,11000.22,11008.61,255132491,0,0
5/3/10,0:00:00,11009.6,11177.6,11009.6,11151.83,178078822,0,0
5/4/10,0:00:00,11149.48,11149.48,10874.24,10926.77,242096575,0,0
5/5/10,0:00:00,10911.42,10946.79,10815.52,10868.12,218831496,0,0
5/6/10,0:00:00,10862.45,10879.76,9869.62,10520.32,459882732,0,0
5/7/10,0:00:00,10517.07,10578.97,10241.75,10380.43,428725169,0,0
5/10/10,0:00:00,10404.77,10834.11,10404.77,10785.14,313354000,0,0
5/11/10,0:00:00,10777.81,10874.54,10685.68,10748.26,223949322,0,0
5/12/10,0:00:00,10742.15,10909.08,10742.15,10896.91,196625961,0,0
5/13/10,0:00:00,10896.61,10920.19,10771.84,10782.95,201475028,0,0
5/14/10,0:00:00,10780.68,10780.75,10537.25,10620.16,256495923,0,0
5/17/10,0:00:00,10616.98,10660.82,10436.21,10625.83,221910894,0,0
5/18/10,0:00:00,10625.45,10718.41,10482.2,10510.95,246374123,0,0
5/19/10,0:00:00,10504.49,10522.36,10324.89,10444.37,266343224,0,0
5/20/10,0:00:00,10429.78,10440.21,10066.04,10068.01,360348622,0,0
5/21/10,0:00:00,10064.08,10198.07,9919.28,10193.39,438219485,0,0
5/24/10,0:00:00,10193.46,10196.41,10052.67,10066.57,211429231,0,0
5/25/10,0:00:00,10052.21,10061.66,9774.63,10043.75,316964495,0,0
5/26/10,0:00:00,10045.11,10178.88,9953.81,9974.45,316081112,0,0
5/27/10,0:00:00,9971.73,10263.37,9971.73,10258.99,264773539,0,0
5/28/10,0:00:00,10258,10258,10096.2,10136.63,243723703,0,0
6/1/10,0:00:00,10133.94,10218.18,10014.12,10024.02,221896377,0,0
6/2/10,0:00:00,10026.06,10254.22,10026.06,10249.54,200849912,0,0
6/3/10,0:00:00,10250.67,10314.91,10175.02,10255.28,176866145,0,0
6/4/10,0:00:00,10249.61,10249.61,9890.33,9931.97,256598987,0,0
6/7/10,0:00:00,9931.75,9982.38,9811.05,9816.49,222939990,0,0
6/8/10,0:00:00,9812.94,9953.51,9758,9939.98,259677934,0,0
6/9/10,0:00:00,9941.57,10064.46,9869.32,9899.25,222681186,0,0
6/10/10,0:00:00,9911.04,10185.75,9911.04,10172.53,221733887,0,0
6/11/10,0:00:00,10166.78,10215.68,10083.92,10211.07,187888301,0,0
6/14/10,0:00:00,10216.74,10328.51,10186.43,10190.89,177924353,0,0
6/15/10,0:00:00,10192.4,10408.32,10192.4,10404.77,203166021,0,0
6/16/10,0:00:00,10404.24,10429.03,10332.6,10409.46,165697705,0,0
6/17/10,0:00:00,10412.86,10440.89,10319.52,10434.17,181067504,0,0
6/18/10,0:00:00,10435,10483.44,10424.49,10450.64,338018320,0,0
6/21/10,0:00:00,10452.46,10593.86,10395.78,10442.41,165188841,0,0
6/22/10,0:00:00,10441.95,10492.89,10283.55,10293.52,175751096,0,0
6/23/10,0:00:00,10293.3,10365.02,10227.4,10298.44,195104994,0,0
6/24/10,0:00:00,10298.06,10298.06,10129.07,10152.8,244441632,0,0
6/25/10,0:00:00,10153.41,10202.76,10081.31,10143.81,434501419,0,0
6/28/10,0:00:00,10143.05,10201.93,10101.56,10138.52,164104053,0,0
6/29/10,0:00:00,10135.72,10135.72,9812.41,9870.3,290503256,0,0
6/30/10,0:00:00,9868.26,9908.92,9753.84,9774.02,235086771,0,0
7/1/10,0:00:00,9773.27,9794.8,9623.25,9732.53,262824114,0,0
7/2/10,0:00:00,9732.23,9770.26,9614.39,9686.48,199565501,0,0
7/6/10,0:00:00,9689.21,9858.13,9659.01,9743.62,216714005,0,0
7/7/10,0:00:00,9736.85,10026.38,9736.85,10018.28,219562329,0,0
7/8/10,0:00:00,10019.34,10139.64,10019.34,10138.99,192216034,0,0
7/9/10,0:00:00,10137.93,10201.7,10118.63,10198.03,134816272,0,0
7/12/10,0:00:00,10199.24,10220.2,10146.56,10216.27,131487257,0,0
7/13/10,0:00:00,10217.55,10407.52,10217.55,10363.02,179044031,0,0
7/14/10,0:00:00,10370.96,10400.1,10303,10366.72,208529198,0,0
7/15/10,0:00:00,10367.18,10378.98,10240.56,10359.31,210003886,0,0
7/16/10,0:00:00,10356.2,10356.2,10079.58,10097.9,335057222,0,0
7/19/10,0:00:00,10098.12,10187.28,10073.68,10154.43,176966763,0,0
7/20/10,0:00:00,10151.48,10236.4,10007.76,10229.96,194405988,0,0
7/21/10,0:00:00,10226.02,10265.54,10065.5,10120.53,203897050,0,0
7/22/10,0:00:00,10121.81,10363.24,10121.81,10322.3,202216523,0,0
7/23/10,0:00:00,10320.71,10441.88,10287.48,10424.62,200002969,0,0
7/26/10,0:00:00,10424.17,10526.64,10414.48,10525.43,178815615,0,0
7/27/10,0:00:00,10525.36,10577.58,10494.93,10537.69,180548659,0,0
7/28/10,0:00:00,10537.01,10548.52,10463.3,10497.88,162068915,0,0
7/29/10,0:00:00,10498.94,10584.99,10388.22,10467.16,202113198,0,0
7/30/10,0:00:00,10465.26,10506.51,10347.5,10465.94,208159136,0,0
8/2/10,0:00:00,10468.59,10692.12,10468.59,10674.38,167642201,0,0
8/3/10,0:00:00,10674.38,10676.65,10603.99,10636.38,164882422,0,0
8/4/10,0:00:00,10631.09,10702.99,10627.53,10680.43,171737017,0,0
8/5/10,0:00:00,10679.67,10679.67,10613.07,10674.98,139607108,0,0
8/6/10,0:00:00,10668.55,10668.55,10516.12,10653.56,154872023,0,0
8/9/10,0:00:00,10654.62,10719.94,10649.4,10698.75,166333515,0,0
8/10/10,0:00:00,10690.35,10700.26,10552.3,10644.25,203489953,0,0
8/11/10,0:00:00,10631.9,10631.9,10367.78,10378.83,219325268,0,0
8/12/10,0:00:00,10355.9,10360.59,10269.4,10319.95,162373449,0,0
8/13/10,0:00:00,10320.33,10354.92,10285.67,10303.15,151616032,0,0
8/16/10,0:00:00,10303.07,10333.05,10210.06,10302.01,146035201,0,0
8/17/10,0:00:00,10297.55,10480.44,10297.55,10405.85,191339173,0,0
8/18/10,0:00:00,10398.59,10472.3,10330.02,10415.54,168558331,0,0
8/19/10,0:00:00,10411.15,10411.15,10216.64,10271.21,227741208,0,0
8/20/10,0:00:00,10270.98,10270.98,10147.47,10213.62,251147169,0,0
8/23/10,0:00:00,10215.51,10304.7,10170.74,10174.41,172969277,0,0
8/24/10,0:00:00,10169.42,10169.42,9993.23,10040.45,223680140,0,0
8/25/10,0:00:00,10040.45,10097.33,9943.65,10060.06,183889305,0,0
8/26/10,0:00:00,10059.83,10104.71,9968.25,9985.81,176328492,0,0
8/27/10,0:00:00,9985.81,10159.73,9936.99,10150.65,207764070,0,0
8/30/10,0:00:00,10144.74,10149.13,10007.83,10009.73,150484268,0,0
8/31/10,0:00:00,10006.42,10073.15,9942.14,10014.72,255417995,0,0
9/1/10,0:00:00,10016.01,10279.01,10016.01,10269.47,205712227,0,0
9/2/10,0:00:00,10270.08,10320.37,10254.03,10320.1,149931903,0,0
9/3/10,0:00:00,10321.92,10450.92,10321.92,10447.93,168599472,0,0
9/7/10,0:00:00,10446.8,10446.8,10333.05,10340.69,149035913,0,0
9/8/10,0:00:00,10338.57,10426.55,10337.21,10387.01,166757540,0,0
9/9/10,0:00:00,10392.46,10476.09,10386.78,10415.24,163589414,0,0
9/10/10,0:00:00,10415.01,10471.17,10403.39,10462.77,140315413,0,0
9/13/10,0:00:00,10458.6,10567.36,10458.6,10544.13,190715523,0,0
9/14/10,0:00:00,10544.81,10588.32,10499.93,10526.49,192411808,0,0
9/15/10,0:00:00,10526.19,10587.72,10480.85,10572.73,167420793,0,0
9/16/10,0:00:00,10571.75,10603.61,10523.24,10594.83,170301326,0,0
9/17/10,0:00:00,10595.44,10650.01,10567.51,10607.85,367228992,0,0
9/20/10,0:00:00,10608.08,10773.45,10608.08,10753.62,157124719,0,0
9/21/10,0:00:00,10755.21,10833.24,10720.47,10761.03,186743445,0,0
9/22/10,0:00:00,10758.84,10805.12,10708.55,10739.31,168591822,0,0
9/23/10,0:00:00,10738.48,10761.64,10642.97,10662.42,156827789,0,0
9/24/10,0:00:00,10664.39,10864.42,10664.39,10860.26,179266510,0,0
9/27/10,0:00:00,10859.57,10873.16,10809.62,10812.04,143908331,0,0
9/28/10,0:00:00,10811.74,10885.91,10729.02,10858.14,167112601,0,0
9/29/10,0:00:00,10857.98,10869.11,10798.88,10835.28,158833681,0,0
9/30/10,0:00:00,10835.96,10948.58,10746.05,10788.05,214536388,0,0
10/1/10,0:00:00,10793.28,10866.16,10780.64,10829.68,161890653,0,0
10/4/10,0:00:00,10828.85,10853.48,10711.12,10751.27,160366486,0,0
10/5/10,0:00:00,10755.74,10965.53,10755.74,10944.72,216244575,0,0
10/6/10,0:00:00,10936.79,10974.01,10918.57,10967.65,163437377,0,0
10/7/10,0:00:00,10968.41,10997.62,10893.52,10948.58,141922141,0,0
10/8/10,0:00:00,10948.5,11032.17,10929.28,11006.48,152279348,0,0
10/11/10,0:00:00,11006.93,11030.5,10977.98,11010.34,114830029,0,0
10/12/10,0:00:00,11010.79,11052.98,10913.91,11020.4,155152234,0,0
10/13/10,0:00:00,11022.82,11155.23,11022.14,11096.08,224916510,0,0
10/14/10,0:00:00,11096.92,11112.2,11023.58,11094.57,196166559,0,0
10/15/10,0:00:00,11094.57,11141.04,11011.21,11062.78,319209856,0,0
10/18/10,0:00:00,11062.71,11158.98,11054.84,11143.69,190291958,0,0
10/19/10,0:00:00,11139.6,11139.6,10918.53,10978.62,247643295,0,0
10/20/10,0:00:00,10976.64,11152.43,10971.27,11107.97,220140233,0,0
10/21/10,0:00:00,11112.28,11213.17,11066.34,11146.57,178063555,0,0
10/22/10,0:00:00,11146.41,11158.45,11109.25,11132.56,104574033,0,0
10/25/10,0:00:00,11133.4,11247.53,11133.17,11164.05,168112548,0,0
10/26/10,0:00:00,11163.06,11184.82,11087.61,11169.46,159037998,0,0
10/27/10,0:00:00,11168.4,11168.4,11020.97,11126.28,167084701,0,0
10/28/10,0:00:00,11127.34,11179.34,11052.91,11113.95,156249239,0,0
10/29/10,0:00:00,11120.45,11130.86,11075.8,11118.49,189651523,0,0
11/1/10,0:00:00,11137.33,11244.27,11062.33,11124.62,150126990,0,0
11/2/10,0:00:00,11132.34,11219.52,11132.34,11188.72,150388230,0,0
11/3/10,0:00:00,11184.8,11224.52,11097.67,11215.13,177579391,0,0
11/4/10,0:00:00,11216.65,11440.25,11216.65,11434.84,234683218,0,0
11/5/10,0:00:00,11435.3,11451.46,11393.75,11444.08,211673103,0,0
11/8/10,0:00:00,11439.61,11439.61,11362.6,11406.84,143993477,0,0
11/9/10,0:00:00,11403.51,11420.99,11303.42,11346.75,161909798,0,0
11/10/10,0:00:00,11342.89,11366.16,11256.27,11357.04,164169607,0,0
11/11/10,0:00:00,11326.69,11326.69,11231.37,11283.1,296662708,0,0
11/12/10,0:00:00,11281.28,11283.48,11144.14,11192.58,217646436,0,0
11/15/10,0:00:00,11194.02,11280.83,11190.39,11201.97,155662243,0,0
11/16/10,0:00:00,11201.97,11201.97,10979,11023.5,254565448,0,0
11/17/10,0:00:00,11017.83,11042.01,10991.04,11007.88,160254929,0,0
11/18/10,0:00:00,11041.37,11199.69,11041.37,11181.23,171771617,0,0
11/19/10,0:00:00,11180.77,11205.9,11119.7,11203.55,219399936,0,0
11/22/10,0:00:00,11201.59,11205.3,11054.76,11178.58,152849320,0,0
11/23/10,0:00:00,11174.72,11174.72,10993.08,11036.37,192821511,0,0
11/24/10,0:00:00,11037.43,11195.68,11037.43,11187.28,138278670,0,0
11/26/10,0:00:00,11183.5,11183.5,11067.32,11092,68396121,0,0
11/29/10,0:00:00,11083.75,11083.75,10929.51,11052.49,151525312,0,0
11/30/10,0:00:00,11046.77,11062.48,10943.2,11006.02,233767337,0,0
12/1/10,0:00:00,11006.02,11275.79,11006.02,11255.78,202517464,0,0
12/2/10,0:00:00,11255.78,11373.73,11255.78,11362.41,212090425,0,0
12/3/10,0:00:00,11361.81,11388.87,11319.12,11382.09,149439757,0,0
12/6/10,0:00:00,11373.77,11392.08,11350.27,11362.19,122655108,0,0
12/7/10,0:00:00,11363.85,11450.81,11354.09,11359.16,175716725,0,0
12/8/10,0:00:00,11354.45,11388.71,11327.64,11372.48,152511377,0,0
12/9/10,0:00:00,11370.44,11412.44,11331.5,11370.06,167966467,0,0
12/10/10,0:00:00,11370.44,11413.61,11357.72,11410.32,151821269,0,0
12/13/10,0:00:00,11406.16,11479.87,11406.16,11428.56,151191253,0,0
12/14/10,0:00:00,11429.09,11513.25,11429.09,11476.54,149861645,0,0
12/15/10,0:00:00,11475.64,11518.96,11445.67,11457.47,189672886,0,0
12/16/10,0:00:00,11457.93,11514.42,11423.64,11499.25,163043294,0,0
12/17/10,0:00:00,11499.25,11502.96,11451,11491.91,358304189,0,0
12/20/10,0:00:00,11495.62,11516.92,11442.75,11478.13,125362677,0,0
12/21/10,0:00:00,11478.36,11549.12,11478.36,11533.16,119422829,0,0
12/22/10,0:00:00,11530.81,11566.99,11528.39,11559.49,122041038,0,0
12/23/10,0:00:00,11557.37,11580.84,11542.62,11573.49,100835577,0,0
12/27/10,0:00:00,11572.81,11573.19,11518.44,11555.03,76818468,0,0
12/28/10,0:00:00,11554.8,11591.13,11541.14,11575.54,114100301,0,0
12/29/10,0:00:00,11572.74,11625,11572.66,11585.38,77797415,0,0
12/30/10,0:00:00,11585.91,11594.38,11551.93,11569.71,76817777,0,0
12/31/10,0:00:00,11569.33,11597.41,11530.32,11577.51,93331743,0,0
1/3/11,0:00:00,11580.61,11711.47,11580.38,11670.75,203418223,0,0
1/4/11,0:00:00,11670.9,11698.15,11635.82,11691.18,178633916,0,0
1/5/11,0:00:00,11688.76,11742.65,11653.27,11722.89,169990443,0,0
1/6/11,0:00:00,11716.93,11736.67,11667.68,11697.31,193076452,0,0
1/7/11,0:00:00,11696.86,11726.79,11600.29,11674.76,188724039,0,0
1/10/11,0:00:00,11672.34,11675.52,11574.52,11637.45,150336258,0,0
1/11/11,0:00:00,11638.51,11704.12,11635.56,11671.88,157435511,0,0
1/12/11,0:00:00,11673.62,11782.23,11673.62,11755.44,144961928,0,0
1/13/11,0:00:00,11753.7,11755.21,11700.6,11731.9,161659342,0,0
1/14/11,0:00:00,11732.2,11794.11,11698.9,11787.38,200772963,0,0
1/18/11,0:00:00,11783.82,11858.78,11777.99,11837.93,203393559,0,0
1/19/11,0:00:00,11834.21,11861.24,11798.69,11825.29,166252713,0,0
1/20/11,0:00:00,11823.7,11845.08,11744.84,11822.8,180798631,0,0
